Sr_no,Username,Insta_Id,Profile_Id,Bio,Is_Business_Account,Email,Posts,Followers,Following,Business_Category_Name,Category_Name,FF_Ratio
1134,akhilsinghforu,https://www.instagram.com/akhilsinghforu/,2305036216,"Actor>influencer
From Jammu (J &K) Lives in UK
Email ID: akhilsinghforu@gmail.com
Watch our new 👇🏻punjabi Movie Lallu in Love on YouTube",FALSE,Null,714,99111,133,Null,Actor,745.2
1135,aarchu14,https://www.instagram.com/aarchu14/,44884320724,"🙏Jay Mata Di😍
Comedian..
My children...@kishan_mr_perfect @komal.upadhyay15 @joyal.upadhyay",FALSE,Null,156,7281,13,Null,Artist,560.08
1136,kavitasolanki_92,https://www.instagram.com/kavitasolanki_92/,2304515245,"Artist of Act...lightzz-Camera annnd Action.🎬
#teamweare1 
Actress/Comedian🤡🔥
YouTube channel :-",FALSE,Null,727,17174,60,Null,Artist,286.23
1137,ankushsaxena17,https://www.instagram.com/ankushsaxena17/,5524093449,"Dream 100M Krne h Insta pe 🥰😋
4.9 Millions on Tiktok 
I Make Videos 📸 
For Business Enquiry: ankushsaxenabusiness@gmail.com
My You Tube Channel 👇",FALSE,Null,191,242278,171,Null,Artist,1416.83
1138,danger6827,https://www.instagram.com/danger6827/,38064720488,Its danger official/ my hobbies... Dance acting 😎 Pyar Do Pyar Lo 😍😎😍 please support karo 🙏,FALSE,Null,534,20916,189,Null,None,110.67
1139,rajkumarpatra07,https://www.instagram.com/rajkumarpatra07/,38952061060,"CHHATTISGARH 💫
Only For Entertainment 💯
Managed:- @mihirr07_",FALSE,Null,921,35873,22,Null,Video Creator,1630.59
1140,shafique_aasifa,https://www.instagram.com/shafique_aasifa/,1817933582,"•Mumbai💞
•YouTuber 20k subscribers 
•DM for paid promotion 
•& Collaboration📩👇🏻gmail ID
•shafique.umair25@gmail.com
• subscribe my YouTube channel 👇🏻",FALSE,Null,358,45276,281,Null,Comedian,161.12
1141,deepesh_zo,https://www.instagram.com/deepesh_zo/,28414055869,"• Can You Be My Loyal Fam 🙈
• Business - SDA Media 
•📍Mumbai , #dzofam ❤️",FALSE,Null,435,90570,127,Null,Digital Creator,713.15
1142,seemakanojiya87,https://www.instagram.com/seemakanojiya87/,29785562265,"Open Angel Broking Account And Earn Money Online.
Link
👇👇👇👇",FALSE,Null,155,97978,5,Null,Blogger,19595.6
1143,radhikachettri001,https://www.instagram.com/radhikachettri001/,2959311855,"Influencer | MUA | Hair Artist | Freelancer 
Dm for paid promotion 😊✌🏼
Little world 🌎 @tejas_chettri 
Soulmate 🌹@dcboy786",FALSE,Null,695,95444,489,Null,Makeup Artist,195.18
1144,shivisachdevax,https://www.instagram.com/shivisachdevax/,1744975573,"21.
  Fashion / Lifestyle
📍India 
  For business/queries, Email 📥
  Snapchat : shivisachdeva.5",TRUE,Null,161,5417,1035,Creators & Celebrities,Public Figure,5.23
1145,iam_still_hungryy,https://www.instagram.com/iam_still_hungryy/,16714634062,"The only thing I like better than talking about Food is eating🥰
Chandigarh🔄Panipat
Zomato - Level7️⃣
DM for Collabs/Invites",FALSE,Null,195,2296,1436,Null,Blogger,1.6
1146,that.chic.girl,https://www.instagram.com/that.chic.girl/,41310729079,"Your life does not get better by chance. It gets better by a change🌛
📩 khushbumaini88@gmail.com",FALSE,Null,181,2830,307,Null,Personal Blog,9.22
1147,makeupbaebyhimanshipahwa,https://www.instagram.com/makeupbaebyhimanshipahwa/,4733052948,"MAKEUPBAE
👩‍🎨 Certified Makeup Artist
🌍 Available | PANIPAT BASED
📲For bookings 7988876745
📍A132 1ST FLOOR,ANSALS, GATE NO.2,NEAR MEE AND MOMMY",FALSE,Null,314,3846,522,Null,Makeup Artist,7.37
1148,connectatpiet,https://www.instagram.com/connectatpiet/,6453781344,This is the official profile of PIET. A multidisciplinary institute affiliated to Kurukshetra University.,TRUE,Null,864,2106,20,Professional Services,College & University,105.3
1149,jhanviaroraa,https://www.instagram.com/jhanviaroraa/,1927058875,"she/her
KNC’22",FALSE,Null,67,3893,631,Null,None,6.17
1150,raasheeeee,https://www.instagram.com/raasheeeee/,3607340405,"Well, the hardest part is just the start.
👻 raashee2020",FALSE,Null,63,1910,1019,Null,None,1.87
1151,_simran_vij_,https://www.instagram.com/_simran_vij_/,9233276657,"Less people,,less bullshit🖕
@_destiny_of_art_",FALSE,Null,70,285,284,Null,None,1
1152,neeti__kaur_,https://www.instagram.com/neeti__kaur_/,1515931595,,FALSE,Null,176,2862,800,Null,None,3.58
1153,amritanshuaghi,https://www.instagram.com/amritanshuaghi/,5877450453,May the fortune favour the fuckups🔮,FALSE,Null,25,2919,603,Null,Blogger,4.84
1154,rajatarora44,https://www.instagram.com/rajatarora44/,1564551441,"From🇮🇳To🌍
🏀 Lover
Nature Photography 📷
Body Shaper Gym Panipat
SC-rajat002
@sheruclassic @ihff_olympia_india",FALSE,Null,264,2356,3503,Null,None,0.67
1155,shreyagarg_13,https://www.instagram.com/shreyagarg_13/,7530547879,"~Amoureux du ciel~
👻sgarg-13",FALSE,Null,27,2553,331,Null,Just For Fun,7.71
1156,payalaroramakeover,https://www.instagram.com/payalaroramakeover/,4861692541,"Freelancer-Make-up Expert😍👄❤
Travel-worldwide ✈️
Contact📞☎️: 9812222284/9255487522
#snapchat 📱📸: payal.arora0111
Another profile👇",FALSE,Null,1274,16521,2595,Null,Artist,6.37
1157,princyjuneja,https://www.instagram.com/princyjuneja/,1107920573,"#joiedevivre 
Snapchat-princyjuneja8",FALSE,Null,94,1707,377,Null,Personal Blog,4.53
1158,tarotbymmansha,https://www.instagram.com/tarotbymmansha/,26556336908,"Online and Paid sessions.🌼
2 Years of Experience.🌼
Over 5k clients🌼
No calling🙏🏻
🛍-@tarotbymmansha.shop 
✨Tarot reader
✨Numerologist
✨Vastu consultant",FALSE,Null,959,36110,573,Null,Astrologist & Psychic,63.02
1159,baani_19,https://www.instagram.com/baani_19/,31973461967,"17 🌼
Dm for collaborations :)",FALSE,Null,34,1551,849,Null,Video Creator,1.83
1160,anishaaa1102,https://www.instagram.com/anishaaa1102/,1714343185,Using filters but trying to be unfiltered 🥰,FALSE,Null,251,2896,1369,Null,Digital Creator,2.12
1161,radhishi47_,https://www.instagram.com/radhishi47_/,27164912263,"Hakuna Matata 💁🏻‍♀
Must visit @_lets_naacho_ 💃",FALSE,Null,74,2291,816,Null,Dancer,2.81
1162,its_a1ansh,https://www.instagram.com/its_a1ansh/,4268569296,"TIKTOK:1Million family
❤️follow me if you want to smile😊 
 𝗕𝗮𝗰𝗸𝘂𝗽 𝗮𝗰𝗰𝗼𝘂𝗻𝘁:@its_ansshh 
🌟-𝐃𝐌 𝐦𝐞 𝐟𝐨𝐫 𝐩𝐚𝐢𝐝 𝐩𝐫𝐨𝐦𝐨/𝐜𝐨𝐥𝐥𝐚𝐛
📩-𝐈𝐭𝐬𝐚𝟏𝐚𝐧𝐬𝐡@𝐠𝐦𝐚𝐢𝐥.𝐜𝐨𝐦
TIKI link👇🏻",FALSE,Null,227,26928,51,Null,Artist,528
1163,pulkitraizada,https://www.instagram.com/pulkitraizada/,8015841511,,FALSE,Null,356,6135,273,Null,Artist,22.47
1164,sur.avii,https://www.instagram.com/sur.avii/,4137275608,"💬DM for collab 
Join for entertainment &  fun😎
     
Watch my video on YouTube ⬇️⬇️ click this link",FALSE,Null,230,16279,212,Null,Public Figure,76.79
1165,naeemjaved99,https://www.instagram.com/naeemjaved99/,4535152096,"Sarcastic ladka
ENTERTAINER | VINER | COMEDIAN",FALSE,Null,666,17374,188,Null,Arts & Entertainment,92.41
1166,shrutzzz.poojary,https://www.instagram.com/shrutzzz.poojary/,1539495513,"#BeYou ✨
The girl with curls 👩🏻‍🦱
Funny videos | Entertainer
MX Takatak Id- shrutipoojary
(DM or Email for collabs)",TRUE,Null,383,30796,184,Creators & Celebrities,Video Creator,167.37
1167,krish.1101,https://www.instagram.com/krish.1101/,7034895584,"Limits Exists Only In Mind😎☠️
Dm for collaboration❤️",FALSE,Null,163,23532,322,Null,Artist,73.08
1168,shamshad.pasha_05,https://www.instagram.com/shamshad.pasha_05/,22160395317,"👍 Content creator 👍
             😊 My voice melody 😊
Both male voices shamshad pasha
    Female voice @jennyshripali",FALSE,Null,398,15976,97,Null,None,164.7
1169,theashishbisht,https://www.instagram.com/theashishbisht/,1334883874,"🇮🇳Actor-Shab(on zee5)/Veda
snapchat/facebook/YouTube/@theashishbisht
https://mojapp.in/@theashishbisht
| For enquires contact vicky- 90826 98936",FALSE,Null,1075,571292,566,Null,Actor,1009.35
1170,_siddhaanth_,https://www.instagram.com/_siddhaanth_/,14544875,"#Actor
#Model
#Emcee
#pageantmentor 
#Writer
#fitnessenthusiast 
“Live in the moment”",TRUE,Null,454,15031,343,Creators & Celebrities,Public Figure,43.82
1171,host_harsha,https://www.instagram.com/host_harsha/,1764398171,"2nd account- @thebella_artistry 
26th mar🎂
Anchor/blogger/yoga trainer/makeup artist/ influencer
YouTube: traveler Harsha 
Bhopal🇮🇳
Dm for paid collab",TRUE,Null,1297,64299,367,Creators & Celebrities,Public Figure,175.2
1172,yashsinhaofficial,https://www.instagram.com/yashsinhaofficial/,6295042799,,TRUE,Null,280,27627,485,Creators & Celebrities,Actor,56.96
1173,nidhibhopali,https://www.instagram.com/nidhibhopali/,9699985316,,TRUE,Null,373,7916,101,Creators & Celebrities,Comedian,78.38
1174,ubaiidullah,https://www.instagram.com/ubaiidullah/,7561686261,"Just a boy with a dream. 💭
⭐️FASHION BLOGGER | INFLUENCER | YOUTUBER
Managed by - @cuff.on 
Tiktok - 1.1 Million ❤️",TRUE,Null,193,8604,341,Creators & Celebrities,Public Figure,25.23
1175,sanjotnagi,https://www.instagram.com/sanjotnagi/,1955948707,"Dm me for paid collaboration 
Email-sanjotnagi@gmail.com
Popular creator on tiktok-4.1 M
Youtube-Sanjot Nagi",FALSE,Null,700,53144,155,Null,Public Figure,342.86
1176,harshitdixitedu,https://www.instagram.com/harshitdixitedu/,26208461194,"IITian
Musician
Thinking!",FALSE,Null,9,1553,852,Null,None,1.82
1177,fitwithharshit,https://www.instagram.com/fitwithharshit/,1904717094,"🏋️ Body Transformation Coach
🥗 Spreading Good Health
🇮🇳 Mission Obesity Free Nation
📍 Delhi",FALSE,Null,198,3247,1583,Null,Coach,2.05
1178,mk001313,https://www.instagram.com/mk001313/,1567997763,"𝕐𝕠𝕦 𝕂𝕟𝕠𝕨 𝕎𝕙𝕠 𝕀 𝔸𝕞 ♠️
🄵🄸🅃🄽🄴🅂🅂 | 🄻🄸🄵🄴🅂🅃🅈🄻🄴",FALSE,Null,490,4016,960,Null,Fitness Trainer,4.18
1179,tanishjatana1919,https://www.instagram.com/tanishjatana1919/,33410564389,"Child Actor🎬
My identity is my attitude😎
DM for collaboration 📩",FALSE,Null,447,6150,605,Null,Actor,10.17
1180,verma.abhay_,https://www.instagram.com/verma.abhay_/,1277306784,,FALSE,Null,115,115073,36,Null,Actor,3196.47
1181,aayushbatra,https://www.instagram.com/aayushbatra/,1334642781,"Not enough motivated to workout?
I’ll add FUN🎊 to those workout sessions.
.
Get 365 ideas💡 in my reels🎞👇 
.
Learn🔸Inspire🔹Grow
#strongertogether",FALSE,Null,192,1255,965,Null,Fitness Model,1.3
1182,parmishverma,https://www.instagram.com/parmishverma/,784882508,And Miles to Go Before I Sleep.,FALSE,Null,1465,6321523,1,Null,Musician/Band,6321523
1183,sonambajwa,https://www.instagram.com/sonambajwa/,761860826,"God First 🤍
Actor 🦋🦋🦋🦋
Manager @laddicheema1",FALSE,Null,2511,6421457,1036,Null,Actor,6198.32
1184,ammyvirk,https://www.instagram.com/ammyvirk/,345521874,"Snapchat id- ammyvirk13 Twitter 👉🏻 @ammyvirk 
 khabbi seat
https://youtu.be/aOlQhmyog7k",FALSE,Null,3323,5814057,892,Null,Actor,6518
1185,shweta6767,https://www.instagram.com/shweta6767/,1318765981,"Journalist: CNN Network 18
Ex- Harvest TV| Aaj Tak 
DM for collaborations",FALSE,Null,652,5838,1135,Null,Personal Blog,5.14
1186,manisha_nagpalofficial,https://www.instagram.com/manisha_nagpalofficial/,2908968073,"Founder / owner @mndanceofficial🇮🇳
 youtube link ⬇️",FALSE,Null,247,3367,1387,Null,Public Figure,2.43
1187,sabhyatasuri,https://www.instagram.com/sabhyatasuri/,1548685553,"she/her
LSR’21
@lsr_dancesoc",FALSE,Null,101,1271,1234,Null,None,1.03
1188,shalinikapoortiwari,https://www.instagram.com/shalinikapoortiwari/,1827258241,"News Anchor with @zee_hindustan
Worked with:-  India News, Zee Business, Network18  Twitter:- @shaliniktiwari
 //Graciously growing and glowing//💫",FALSE,Null,73,5008,66,Null,Media,75.88
1189,bhavyatrikha,https://www.instagram.com/bhavyatrikha/,3088669162,"ੴ
On a beautiful journey🌙
Model and Actor
Chennai▪️Bengaluru
For work enquiries Dm or Email : bt.trikha98@gmail.com",FALSE,Null,246,3577,962,Null,Artist,3.72
1190,naildesignerraghav,https://www.instagram.com/naildesignerraghav/,3252000516,"📞𝟵𝟬𝟯𝟰𝟰𝟭𝟳𝟮𝟴𝟮🧿
Nail Studio And Academy 
Providing Best Services 
Nail 💅🏻,Eyelash Extensions 
Luxury Press On Nails 
57/sec.13 (Karnal)Haryana",FALSE,Null,1102,7678,620,Null,Nail Salon,12.38
1191,ashiyanabypriyanka,https://www.instagram.com/ashiyanabypriyanka/,3614873491,"𝐂𝐞𝐫𝐭𝐢𝐟𝐢𝐞𝐝 𝐌𝐮𝐚 | 𝐏𝐫𝐨 𝐌𝐚𝐤𝐞𝐮𝐩 𝐀𝐫𝐭𝐢𝐬𝐭💄
𝑆𝑒𝑙𝑓 𝑎𝑛𝑑 𝑃𝑟𝑜𝑓𝑒𝑠𝑠𝑖𝑜𝑛𝑎𝑙 𝑀𝑎𝑘𝑒𝑢𝑝 𝐶𝑙𝑎𝑠𝑠𝑒𝑠
𝑊𝑜𝑟𝑘𝑠 𝐺𝑙𝑜𝑏𝑎𝑙𝑙𝑦 🌏
For Bookings,📞 83959-39594
@ashiyanabypriyanka mua",FALSE,Null,839,5555,737,Null,None,7.54
1192,cream.rush,https://www.instagram.com/cream.rush/,3745247963,"Sister-run cake business by Tarannum & Saba.          
 Mira Road, Mumbai.
📩 Dm to Order / Baking Classes
Pre order: 3-5 days in advance",TRUE,Null,356,13274,509,Home Services,Local Service,26.08
1193,say_aa_by_shreya,https://www.instagram.com/say_aa_by_shreya/,13687711373,"• FSSAI Registered 🇮🇳
• Not here for the pretty Pictures ❌ but here to serve you pretty Real & delicious Bakes 🎂
• 100 % Veg 🟢 | Freshly served 💁",TRUE,Null,379,5393,3,Grocery & Convenience Stores,Bakery,1797.67
1194,jhanvibakes,https://www.instagram.com/jhanvibakes/,7749798174,"Cake & Sugar Artist 
Enquires on whatsapp 8999860527 
Made To Orders Only 
Order 3 Days Prior
SELF PICKUP ONLY
Please SUBSCRIBE TO MY CHANNEL 👇🏽❤️",TRUE,Null,599,6478,783,Grocery & Convenience Stores,Bakery,8.27
1195,saras_cookits,https://www.instagram.com/saras_cookits/,3113927889,"Founder - Ateefa Sara 🌸 • Customised cakes and dessert tables • FSSAI Registered🇮🇳• Mumbai, India 📍• NBA Award winner 2020 ✨• Contact - +91 7208681173",FALSE,Null,507,5489,128,Null,Bakery,42.88
1196,justzbakes,https://www.instagram.com/justzbakes/,4766508767,"Baked by @shipa_yadav
💯 Eggless
3-4 days prior order
Shop no 5, shankar tower sector 14 plot 14 palm beach road Sanpada navi mumbai 400705",FALSE,Null,1264,4958,322,Null,Food & Beverage,15.4
1197,180degreecelsius,https://www.instagram.com/180degreecelsius/,7469560722,"Chef Nausheen Dalvi🌻
 
21• A Chef at Heart, A Chef by Profession💜🔪
   
📍Mumbai | No Deliveries.
  
Please place your orders 4-5 days prior.",TRUE,Null,583,18509,361,Creators & Celebrities,Chef,51.27
1198,thestreetbakery,https://www.instagram.com/thestreetbakery/,5563528197,"23🌼
Fssai registered🌸
Order a week in advance!
Dm’s are replied within a day. So kindly cooperate.
Dm for collabs!
Mon-Sat 10am-6pm.
📍Patiala,Punjab",TRUE,Null,1535,10558,3,Creators & Celebrities,Entrepreneur,3519.33
1199,the_modern_bawarchi,https://www.instagram.com/the_modern_bawarchi/,34010402083,#devouryourcrave,TRUE,Null,56,2613,74,Creators & Celebrities,Chef,35.31
1200,anmol_dhingra_,https://www.instagram.com/anmol_dhingra_/,3692956825,"ਅਨਮੋਲ ਢੀਂਗਰਾ 
੧ਓ 🙏
10 sep 🎂
#fitness 💪
Chandigarh university 📚 
sc - dhingra_anmol 👻",FALSE,Null,80,1304,886,Null,None,1.47
1201,vassundhraa,https://www.instagram.com/vassundhraa/,31775646846,"|⚜RAJPUT⚜|
XXVII.II.MMII
DPS PR19 | SVLVPS20 | BV24🎓
PANIPAT📍| JAIPUR📍
👻~ vasundhra_r27",FALSE,Null,10,1111,1062,Null,None,1.05
1202,mohit_saini7005,https://www.instagram.com/mohit_saini7005/,39272439284,UHSR 🧑🏻‍⚕️,FALSE,Null,51,813,755,Null,None,1.08
1203,ananya__luthra_,https://www.instagram.com/ananya__luthra_/,3539518160,"McGill24🇨🇦
@mcgillu",FALSE,Null,4,1161,753,Null,None,1.54
1204,himanshu__malik22,https://www.instagram.com/himanshu__malik22/,32053797866,"🔱वही शून्य है वही इकाई 
          जिसके भीतर बसा शिवाय🔱🙇
𝕃𝕚𝕗𝕖 𝕚𝕤 𝕓𝕖𝕥𝕥𝕖𝕣 𝕥𝕙𝕖𝕟 𝕞𝕪 𝕕𝕒𝕪𝕕𝕣𝕖𝕒𝕞𝕤🤙🤙",FALSE,Null,17,1660,596,Null,Community,2.79
1205,janashiiiii,https://www.instagram.com/janashiiiii/,44749437461,"Unencumbered soul 🌸
Carpe diem 🥀",FALSE,Null,17,971,391,Null,Artist,2.48
1206,yukti.setia,https://www.instagram.com/yukti.setia/,11317015558,"Pliant😉| Inquisitive🤔 | Passionate😌 | Sagacious🧐
SRCC23 🎓
You Tube : Dance Incredibles 
@vishalakshi_foundation
Subscribe to my channel 👇",FALSE,Null,78,1391,1009,Null,Dancer,1.38
1207,parth_nangru,https://www.instagram.com/parth_nangru/,32796340027,"20 y/o | Maturity of a 12 y/o 
B- Bada 
D- Dukh
S- Saha 
M- Maine 
Follow me and lets relate together ✨mah bitches✨
Check out my ✨reels and IGTV✨",FALSE,Null,82,1140,977,Null,Digital Creator,1.17
1208,lalitsingh7770,https://www.instagram.com/lalitsingh7770/,2252603492,"Naresh surya classic Top10❤️
Mr. India title 2k21🏆🥉
India trycity gold medal 2 time2k21🥇🏆
Mr.Panchkula Overall 2k21🏆🥇
North India 3rd Place 2k21 🏆🥉",TRUE,Null,605,4398,218,General Interest,Interest,20.17
1209,tanya_khunger4,https://www.instagram.com/tanya_khunger4/,28568107153,Shayar🖤,FALSE,Null,206,3239,737,Null,Artist,4.39
1210,mr_sam_001100,https://www.instagram.com/mr_sam_001100/,2312784574,"👸👑Committed ❤️🤞 
From-Bhubaneswar 🌍
LiVÈ-PaniPaT😎
7 ÓCT-🎂🎊",FALSE,Null,694,7094,7431,Null,Photographer,0.95
1211,mannvsaini,https://www.instagram.com/mannvsaini/,5888970443,"#The #king💪 #of #panipat
#Yaar#haryana #te🤙
   #PRESIDENT🤘❤️
   !! #jai #baba #bhola !! #mahadev🙏❤️ 
   _vivek Bhi kh dia kre❤️
    #hr06 = #panipat",TRUE,Null,163,2669,183,Creators & Celebrities,Actor,14.58
1212,_mohitpuri_,https://www.instagram.com/_mohitpuri_/,5462071506,You know who I am! 💫,FALSE,Null,151,975,929,Null,Personal Blog,1.05
1213,crazyartsy___,https://www.instagram.com/crazyartsy___/,37315679645,"Creativity takes courage🌼
Ping me for SKETCHES, SCHOOL PROJECTS, HAND-PAINTED STUFF ( bedsheets, jeans, t-shirts, etc.), ILLUSTRATIONS and more!!🧿",TRUE,Null,55,1305,868,Personal Goods & General Merchandise Stores,Arts & Crafts Store,1.5
1214,jbjhanceboyz,https://www.instagram.com/jbjhanceboyz/,6816274771,"#istandwithfarmers 🌾 
OFFICIAL ACCOUNT
PAID PROMOTIONS
TURN ON POST NOTIFICATIONS ❤️
WORKING WITH : @rompefy 
Snapchat : jbjhanceboyz 👻
6 oct 🎂",FALSE,Null,1057,1008135,30,Null,Comedian,33604.5
1215,bhawnapreet_kaur_sahni,https://www.instagram.com/bhawnapreet_kaur_sahni/,5983831961,"Mrs. Patiala Queen 2k19 
Mrs. North India 2k19
#Momqueen #daler
Dm for collaboration",TRUE,Null,1627,42818,63,Creators & Celebrities,Fashion Model,679.65
1216,oye_sunny2,https://www.instagram.com/oye_sunny2/,7434595623,"ਨਿੰਦਾ ਕਰੈ ਸੁ ਹਮਰਾ ਮੀਤੁ ।।
Managed by- @talentswagbywhizco
𝑶𝒖𝒓 𝑭𝒖𝒕𝒖𝒓𝒆 𝑶𝒖𝒓 𝑪𝒐𝒏𝒇𝒊𝒅𝒆𝒏𝒄𝒆 𝒂𝒏𝒅 𝑺𝒆𝒍𝒇 𝑬𝒔𝒕𝒆𝒆𝒎 ♠️
𝕂𝕚𝕤𝕒𝕟 𝕄𝕒𝕛𝕕𝕠𝕠𝕣 𝔼𝕜𝕥𝕒 ℤ𝕚𝕟𝕕𝕒𝕓𝕒𝕒𝕕🌾
👻 𝘀𝘀𝗮𝗵𝗼𝘁𝗮_𝟮𝟵",FALSE,Null,414,56508,86,Null,Comedian,657.07
